349.97	3.0491659E+01
351.97	2.8089825E+01
353.98	2.5227727E+01
355.98	2.3839556E+01
357.99	2.1071831E+01
359.99	1.8170824E+01
362	1.6675168E+01
364	1.7455085E+01
366.01	2.1832333E+01
368.01	2.9396834E+01
370.02	4.6252443E+01
372.02	6.3564336E+01
374.03	8.2291194E+01
376.03	9.2950666E+01
377.97	9.8691104E+01
379.97	9.6682076E+01
381.98	8.9456941E+01
383.98	7.9472790E+01
385.99	7.4360456E+01
387.99	6.4395302E+01
390	5.0861427E+01
392	4.7484042E+01
394.01	4.4144854E+01
396.01	4.1706091E+01
398.02	4.1098633E+01
400.02	4.1821791E+01
402.03	4.2087014E+01
404.03	4.3984918E+01
406.04	4.6893324E+01
407.97	5.1262918E+01
409.97	5.5498297E+01
411.98	6.0361959E+01
413.98	6.5895355E+01
415.99	7.2604954E+01
417.99	7.8540961E+01
420	8.6328396E+01
422	9.4743220E+01
424.01	1.0394342E+02
426.01	1.1377071E+02
428.02	1.2457747E+02
430.02	1.3758486E+02
432.03	1.4858985E+02
434.03	1.6139157E+02
435.96	1.7565006E+02
437.97	1.9115307E+02
439.97	2.0808238E+02
441.98	2.2504961E+02
443.98	2.4291757E+02
445.99	2.6556731E+02
447.99	2.8591409E+02
450	3.0766635E+02
452	3.2686671E+02
454.01	3.4932255E+02
456.01	3.7470554E+02
458.02	4.0042824E+02
460.02	4.2637304E+02
462.03	4.5356875E+02
464.03	4.8289066E+02
465.96	5.0976077E+02
467.97	5.3844325E+02
469.98	5.6903017E+02
471.98	5.9890319E+02
473.99	6.2849795E+02
475.99	6.5832817E+02
478	6.8903261E+02
480	7.1969437E+02
482.01	7.5012026E+02
484.01	7.8143937E+02
486.02	8.1227179E+02
488.02	8.4238144E+02
490.03	8.7238612E+02
492.03	9.0180517E+02
494.04	9.2985404E+02
495.97	9.5673359E+02
497.97	9.8263298E+02
499.98	1.0074622E+03
501.98	1.0294275E+03
503.99	1.0492976E+03
505.99	1.0683424E+03
508	1.0828330E+03
510	1.0963212E+03
512.01	1.1072938E+03
514.01	1.1163301E+03
516.02	1.1235482E+03
518.02	1.1292703E+03
520.03	1.1334406E+03
522.03	1.1361693E+03
524.04	1.1378851E+03
525.97	1.1387815E+03
527.97	1.1375059E+03
529.98	1.1353639E+03
531.98	1.1308541E+03
533.99	1.1239727E+03
535.99	1.1138018E+03
538	1.1005431E+03
540	1.0828364E+03
542.01	1.0609216E+03
544.01	1.0336757E+03
546.02	1.0034150E+03
548.02	9.6658842E+02
550.03	9.2502375E+02
552.03	8.7845157E+02
553.96	8.3003432E+02
555.97	7.7650611E+02
557.97	7.1819935E+02
559.98	6.6148460E+02
561.98	6.0346257E+02
563.99	5.4523134E+02
565.99	4.8847106E+02
568	4.2900805E+02
570	3.7394991E+02
572.01	3.2291293E+02
574.01	2.7669321E+02
576.02	2.3494353E+02
578.02	1.9804628E+02
580.03	1.6547958E+02
582.04	1.3719423E+02
583.97	1.1377600E+02
585.97	9.3039286E+01
587.98	7.5454477E+01
589.98	6.0824968E+01
591.99	4.8639597E+01
593.99	3.8676079E+01
596	3.0514763E+01
598	2.3948660E+01
600.01	1.8653797E+01
602.01	1.4458043E+01
604.02	1.1124035E+01
606.02	8.5195708E+00
608.03	6.4785165E+00
610.03	4.9054199E+00
612.04	3.6886512E+00
613.97	2.7910564E+00
615.97	2.0798712E+00
617.98	1.5396413E+00
619.98	1.1357137E+00
621.99	8.3236429E-01
623.99	6.0805846E-01
626	4.4141735E-01
628	3.1948973E-01
630.01	2.2983201E-01
632.01	1.6488416E-01
634.02	1.1758843E-01
636.02	8.3651136E-02
638.03	5.9164982E-02
640.03	4.1752423E-02
641.96	2.9716977E-02
643.97	2.0777000E-02
645.97	1.4498705E-02
647.98	1.0062827E-02
649.98	6.9722239E-03
651.99	4.8053717E-03
653.99	3.3069813E-03
656	2.2641151E-03
658	1.5481012E-03
660.01	1.0532167E-03
662.01	7.1573413E-04
664.02	4.8401272E-04
666.02	3.2700593E-04
668.03	2.1987562E-04
670.03	1.4772955E-04
671.97	1.0019236E-04
673.97	6.6969470E-05
675.98	4.4559314E-05
677.98	2.9635261E-05
679.99	1.9622060E-05
681.99	1.2988390E-05
684	8.5600483E-06
686	5.6407329E-06
688.01	3.7012465E-06
690.01	2.4286217E-06
692.02	1.5869615E-06
694.02	1.0371241E-06
696.03	6.7504040E-07
698.03	4.3948365E-07
700.04	2.8498958E-07
701.97	1.8770409E-07
703.97	1.2156520E-07
705.98	7.8428314E-08
707.98	5.0626725E-08
709.99	3.2557443E-08
711.99	2.0951376E-08
714	1.3432985E-08
716	8.6192753E-09
718.01	5.5106109E-09
720.01	3.5262374E-09
722.02	2.2484646E-09
724.02	1.4351128E-09
726.03	9.1280835E-10
728.03	5.8121872E-10
729.96	3.7557236E-10
731.97	2.3807579E-10
733.97	1.5109871E-10
735.98	9.5581114E-11
737.98	6.0540242E-11
739.99	3.8221652E-11
741.99	2.4164108E-11
744	1.5228315E-11
746	9.6108709E-12
748.01	6.0467096E-12
750.01	3.8101109E-12
752.02	2.3934616E-12
754.02	1.5059426E-12
756.03	9.4468016E-13
758.03	5.9358636E-13
759.96	3.7886871E-13
761.97	2.3722178E-13
763.97	1.4879375E-13
765.98	9.3060577E-14
767.98	5.8309279E-14
769.99	3.6431917E-14
771.99	2.2805662E-14
774	1.4236283E-14
776.01	8.8832457E-15
778.01	5.5539137E-15
780.02	3.4629796E-15
782.02	2.1635943E-15
784.03	1.3481690E-15
786.03	8.4180139E-16
788.04	5.2424736E-16
789.97	3.3262010E-16
791.97	2.0753900E-16
793.98	1.2916324E-16
795.98	8.0560950E-17
797.99	5.0120515E-17
799.99	3.1251535E-17
802	1.9437898E-17
804	1.2117407E-17
806.01	7.5354382E-18
808.01	4.6968487E-18
810.02	2.9205111E-18
812.02	1.8202304E-18
814.03	1.1317837E-18
816.03	7.0539269E-19
818.04	4.3861448E-19
819.97	2.7794899E-19
821.97	1.7325521E-19
823.98	1.0774901E-19
825.98	6.7174642E-20
827.99	4.1784680E-20
829.99	2.6055932E-20
832	1.6211727E-20
834	1.0112113E-20
836.01	6.2936233E-21
838.01	3.9270011E-21
840.02	2.4450079E-21
842.02	1.5262013E-21
844.03	9.5063704E-22
846.03	5.9366340E-22
847.96	3.7698309E-22
849.97	2.3498365E-22
851.97	1.46856E-22
853.98	9.15891E-23
855.98	5.72721E-23
857.99	3.57399E-23
859.99	2.23624E-23
862	1.39639E-23
864	8.74294E-24
866.01	5.46313E-24
868.01	3.42291E-24
870.02	2.14039E-24
872.02	1.34204E-24
874.03	8.39836E-25
876.03	5.26994E-25
877.97	3.35472E-25
879.97	2.10676E-25
881.98	1.32052E-25
883.98	8.2999E-26
885.99	5.20693E-26
887.99	3.27561E-26
890	2.05681E-26
892	1.29509E-26
894.01	8.1397E-27
896.01	5.13011E-27
898.02	3.2274E-27
900.02	2.03608E-27
