479	0.95981	0.95981	0.95981
480	0.95975	0.95975	0.95975
481	0.959454	0.959454	0.959454
482	0.959158	0.959158	0.959158
483	0.958862	0.958862	0.958862
484	0.958566	0.958566	0.958566
485	0.95827	0.95827	0.95827
486	0.958166	0.958166	0.958166
487	0.958062	0.958062	0.958062
488	0.957958	0.957958	0.957958
489	0.957854	0.957854	0.957854
490	0.95775	0.95775	0.95775
491	0.957864	0.957864	0.957864
492	0.957978	0.957978	0.957978
493	0.958092	0.958092	0.958092
494	0.958206	0.958206	0.958206
495	0.95832	0.95832	0.95832
496	0.95816	0.95816	0.95816
497	0.958	0.958	0.958
498	0.95784	0.95784	0.95784
499	0.95768	0.95768	0.95768
500	0.95752	0.95752	0.95752
501	0.95732	0.95732	0.95732
502	0.95712	0.95712	0.95712
503	0.95692	0.95692	0.95692
504	0.95672	0.95672	0.95672
505	0.95652	0.95652	0.95652
506	0.956474	0.956474	0.956474
507	0.956428	0.956428	0.956428
508	0.956382	0.956382	0.956382
509	0.956336	0.956336	0.956336
510	0.95629	0.95629	0.95629
511	0.95622	0.95622	0.95622
512	0.95615	0.95615	0.95615
513	0.95608	0.95608	0.95608
514	0.95601	0.95601	0.95601
515	0.95594	0.95594	0.95594
516	0.956064	0.956064	0.956064
517	0.956188	0.956188	0.956188
518	0.956312	0.956312	0.956312
519	0.956436	0.956436	0.956436
520	0.95656	0.95656	0.95656
521	0.95631	0.95631	0.95631
522	0.95606	0.95606	0.95606
523	0.95581	0.95581	0.95581
524	0.95556	0.95556	0.95556
525	0.95531	0.95531	0.95531
526	0.955274	0.955274	0.955274
527	0.955238	0.955238	0.955238
528	0.955202	0.955202	0.955202
529	0.955166	0.955166	0.955166
530	0.95513	0.95513	0.95513
531	0.95499	0.95499	0.95499
532	0.95485	0.95485	0.95485
533	0.95471	0.95471	0.95471
534	0.95457	0.95457	0.95457
535	0.95443	0.95443	0.95443
536	0.954326	0.954326	0.954326
537	0.954222	0.954222	0.954222
538	0.954118	0.954118	0.954118
539	0.954014	0.954014	0.954014
540	0.95391	0.95391	0.95391
541	0.953692	0.953692	0.953692
542	0.953474	0.953474	0.953474
543	0.953256	0.953256	0.953256
544	0.953038	0.953038	0.953038
545	0.95282	0.95282	0.95282
546	0.95269	0.95269	0.95269
547	0.95256	0.95256	0.95256
548	0.95243	0.95243	0.95243
549	0.9523	0.9523	0.9523
550	0.95217	0.95217	0.95217
551	0.952012	0.952012	0.952012
552	0.951854	0.951854	0.951854
553	0.951696	0.951696	0.951696
554	0.951538	0.951538	0.951538
555	0.95138	0.95138	0.95138
556	0.951194	0.951194	0.951194
557	0.951008	0.951008	0.951008
558	0.950822	0.950822	0.950822
559	0.950636	0.950636	0.950636
560	0.95045	0.95045	0.95045
561	0.950406	0.950406	0.950406
562	0.950362	0.950362	0.950362
563	0.950318	0.950318	0.950318
564	0.950274	0.950274	0.950274
565	0.95023	0.95023	0.95023
566	0.950128	0.950128	0.950128
