316	0.63248
318	0.57799
320	0.53013
322	0.48966
324	0.45784
326	0.42993
328	0.40939
330	0.39973
332	0.39219
334	0.37579
336	0.36499
338	0.36192
340	0.36417
342	0.369
344	0.37643
346	0.38649
348	0.40095
350	0.41858
352	0.44129
354	0.46369
356	0.48613
358	0.50485
360	0.5195
362	0.5322
364	0.54613
366	0.5647
368	0.59038
370	0.61842
372	0.64669
374	0.66719
376	0.67543
378	0.66774
380	0.64463
382	0.61489
384	0.58843
386	0.57216
388	0.56655
390	0.56846
392	0.57161
394	0.56784
396	0.54923
398	0.51163
400	0.45661
402	0.38796
404	0.31884
406	0.25595
408	0.2052
410	0.1686
412	0.14238
414	0.12506
416	0.11344
418	0.10619
420	0.10129
422	0.09794
424	0.09546
426	0.09381
428	0.0926
430	0.09161
432	0.09046
434	0.08995
436	0.08905
438	0.08814
440	0.08749
442	0.08704
444	0.08614
446	0.08564
448	0.08452
450	0.08441
452	0.08347
454	0.08274
456	0.08225
458	0.08184
460	0.0814
462	0.08052
464	0.07975
466	0.07982
468	0.07897
470	0.07836
472	0.07778
474	0.07784
476	0.077
478	0.07648
480	0.07606
482	0.07579
484	0.07523
486	0.07463
488	0.07391
490	0.07403
492	0.07356
494	0.07287
496	0.07223
498	0.07212
500	0.07202
502	0.07136
504	0.07084
506	0.07047
508	0.07022
510	0.06974
512	0.06904
514	0.06919
516	0.06853
518	0.06833
520	0.06766
522	0.06768
524	0.06741
526	0.06707
528	0.06649
530	0.06646
532	0.06606
534	0.06587
536	0.06527
538	0.06531
540	0.06484
542	0.06446
544	0.06421
546	0.06427
548	0.06385
550	0.06343
552	0.06287
554	0.06304
556	0.06279
558	0.06243
560	0.06174
562	0.0618
564	0.06132
566	0.06182
568	0.06085
570	0.06116
572	0.06055
574	0.06116
576	0.06032
578	0.06057
580	0.05972
582	0.05996
584	0.05929
586	0.0596
588	0.05931
590	0.05953
592	0.0589
594	0.05868
596	0.05821
598	0.05869
600	0.05803
