200	1.48E-02
201	1.48E-02
202	1.48E-02
203	1.48E-02
204	1.48E-02
205	1.48E-02
206	1.48E-02
207	1.48E-02
208	1.48E-02
209	1.48E-02
210	1.48E-02
211	1.48E-02
212	1.48E-02
213	1.48E-02
214	1.48E-02
215	1.48E-02
216	1.48E-02
217	1.48E-02
218	1.48E-02
219	1.48E-02
220	1.48E-02
221	1.48E-02
222	1.48E-02
223	1.48E-02
224	1.48E-02
225	1.48E-02
226	1.48E-02
227	1.48E-02
228	1.48E-02
229	1.48E-02
230	1.48E-02
231	1.48E-02
232	1.48E-02
233	1.48E-02
234	1.48E-02
235	1.48E-02
236	1.48E-02
237	1.48E-02
238	1.48E-02
239	1.48E-02
240	1.48E-02
241	1.48E-02
242	1.48E-02
243	1.48E-02
244	1.48E-02
245	1.48E-02
246	1.48E-02
247	1.48E-02
248	1.48E-02
249	1.48E-02
250	1.48E-02
251	1.48E-02
252	1.48E-02
253	1.48E-02
254	1.48E-02
255	1.48E-02
256	1.48E-02
257	1.48E-02
258	1.48E-02
259	1.48E-02
260	1.48E-02
261	1.48E-02
262	1.48E-02
263	1.48E-02
264	1.48E-02
265	1.48E-02
266	1.48E-02
267	1.48E-02
268	1.48E-02
269	1.48E-02
270	1.48E-02
271	1.48E-02
272	1.48E-02
273	1.48E-02
274	1.48E-02
275	1.48E-02
276	1.48E-02
277	1.48E-02
278	1.48E-02
279	1.48E-02
280	1.48E-02
281	1.48E-02
282	1.48E-02
283	1.48E-02
284	1.48E-02
285	1.48E-02
286	1.48E-02
287	1.48E-02
288	1.48E-02
289	1.48E-02
290	1.48E-02
291	1.48E-02
292	1.48E-02
293	1.48E-02
294	1.48E-02
295	1.48E-02
296	1.48E-02
297	1.48E-02
298	1.48E-02
299	1.48E-02
300	1.48E-02
301	1.48E-02
302	1.48E-02
303	1.48E-02
304	1.48E-02
305	1.48E-02
306	1.48E-02
307	1.48E-02
308	1.48E-02
309	1.48E-02
310	0.0184
311	0.02605
312	0.0337
313	0.03845
314	0.0432
315	0.0438
316	0.0444
317	0.0539
318	0.0634
319	0.06905
320	0.0747
321	0.0778
322	0.0809
323	0.0897
324	0.0985
325	0.11875
326	0.139
327	0.1355
328	0.132
329	0.1535
330	0.175
331	0.1695
332	0.164
333	0.1615
334	0.159
335	0.159
336	0.159
337	0.1645
338	0.17
339	0.185
340	0.2
341	0.198
342	0.196
343	0.1835
344	0.171
345	0.184
346	0.197
347	0.198
348	0.199
349	0.2115
350	0.224
351	0.2235
352	0.223
353	0.243
354	0.263
355	0.2535
356	0.244
357	0.218
358	0.192
359	0.231
360	0.27
361	0.2565
362	0.243
363	0.261
364	0.279
365	0.3105
366	0.342
367	0.328
368	0.314
369	0.3365
370	0.359
371	0.341
372	0.323
373	0.296
374	0.269
375	0.2995
376	0.33
377	0.376
378	0.422
379	0.3855
380	0.349
381	0.322
382	0.295
383	0.2765
384	0.258
385	0.2875
386	0.317
387	0.322
388	0.327
389	0.37
390	0.413
391	0.4145
392	0.416
393	0.3385
394	0.261
395	0.331
396	0.401
397	0.428
398	0.455
399	0.527
400	0.599
401	0.626
402	0.653
403	0.648
404	0.643
405	0.6295
406	0.616
407	0.6255
408	0.635
409	0.6085
410	0.582
411	0.639
412	0.696
413	0.6805
414	0.665
415	0.689
416	0.713
417	0.6905
418	0.668
419	0.6545
420	0.641
421	0.6815
422	0.722
423	0.7105
424	0.699
425	0.7015
426	0.704
427	0.697
428	0.69
429	0.601
430	0.512
431	0.6445
432	0.777
433	0.724
434	0.671
435	0.741
436	0.811
437	0.7705
438	0.73
439	0.769
440	0.808
441	0.8325
442	0.857
443	0.854
444	0.851
445	0.823
446	0.795
447	0.8565
448	0.918
449	0.9355
450	0.953
451	0.9515
452	0.95
453	0.9475
454	0.945
455	0.959
456	0.973
457	0.968
458	0.963
459	0.958
460	0.953
461	0.976
462	0.999
463	0.987
464	0.975
465	0.9805
466	0.986
467	0.9865
468	0.987
469	0.9715
470	0.956
471	0.993
472	1.03
473	1.015
474	1
475	1
476	1
477	1.02
478	1.04
479	1.04
480	1.04
481	1.045
482	1.05
483	1.035
484	1.02
485	0.923
486	0.826
487	0.913
488	1
489	1.03
490	1.06
491	1.0165
492	0.973
493	0.9965
494	1.02
495	1.025
496	1.03
497	1.025
498	1.02
499	1.02
500	1.02
501	1.006
502	0.992
503	0.9805
504	0.969
505	1.0245
506	1.08
507	1.045
508	1.01
509	1.02
510	1.03
511	1.055
512	1.08
513	1.0395
514	0.999
515	1.0195
516	1.04
517	1.005
518	0.97
519	1
520	1.03
521	1.045
522	1.06
523	1.07
524	1.08
525	1.06
526	1.04
527	1.045
528	1.05
529	1.05
530	1.05
531	1.07
532	1.09
533	1.07
534	1.05
535	1.08
536	1.11
537	1.095
538	1.08
539	1.05
540	1.02
541	1.045
542	1.07
543	1.08
544	1.09
545	1.075
546	1.06
547	1.05
548	1.04
549	1.055
550	1.07
551	1.08
552	1.09
553	1.085
554	1.08
555	1.075
556	1.07
557	1.07
558	1.07
559	1.05
560	1.03
561	1.035
562	1.04
563	1.05
564	1.06
565	1.035
566	1.01
567	1.04
568	1.07
569	1.06
570	1.05
571	1.06
572	1.07
573	1.07
574	1.07
575	1.055
576	1.04
577	1.04
578	1.04
579	1.055
580	1.07
581	1.08
582	1.09
583	1.095
584	1.1
585	1.085
586	1.07
587	1.07
588	1.07
589	1.027
590	0.984
591	1.007
592	1.03
593	1.035
594	1.04
595	1.05
596	1.06
597	1.055
598	1.05
599	1.06
