300	0.974
301	0.70875
302	0.58325
303	0.45475
304	0.405333
305	0.31175
306	0.372
307	0.40325
308	0.558333
309	0.41225
310	0.37775
311	0.39025
312	0.357667
313	0.37225
314	0.433
315	0.619
316	0.674
317	0.78475
318	0.5155
319	0.455
320	0.532
321	0.48075
322	0.55175
323	0.54225
324	0.613333
325	0.55825
326	0.55225
327	0.477
328	0.553
329	0.41675
330	0.48825
331	0.508
332	0.41
333	0.3985
334	0.3565
335	0.415
336	0.378
337	0.312
338	0.33
339	0.33525
340	0.336
341	0.332
342	0.288
343	0.356
344	0.341
345	0.2535
346	0.2485
347	0.2735
348	0.256
349	0.279
350	0.251
351	0.20675
352	0.20475
353	0.177333
354	0.18275
355	0.14975
356	0.158
357	0.167667
358	0.1665
359	0.152
360	0.131
361	0.113667
362	0.1395
363	0.14125
364	0.165
365	0.236667
366	0.361
367	0.4305
368	0.3465
369	0.31825
370	0.344
371	0.37675
372	0.43275
373	0.481
374	0.572667
375	0.681
376	0.773
377	0.912
378	1.11
379	1.24667
380	1.31
381	1.2975
382	1.53
383	1.74
384	1.7325
385	2
386	2.185
387	2.18667
388	2.4975
389	2.42
390	2.57
391	2.9275
392	2.73
393	3.03
394	3.45
395	3.9275
396	3.8425
397	4.07333
398	4.4875
399	4.4025
400	4.1575
401	4.26667
402	4.02
403	4.2775
404	5.1175
405	5.79
406	6.86
407	7.0425
408	6.09
409	6.36
410	5.92
411	5.93
412	5.405
413	4.8575
414	6.08
415	6.16
416	5.89
417	5.535
418	6.4675
419	6.78
420	6.33667
421	6.6275
422	6.3075
423	6.035
424	7.1525
425	7.09
426	6.7425
427	6.4875
428	6.1625
429	5.835
430	5.99
431	6.41
432	6.8675
433	7.205
434	7.475
435	7.33
436	11.8125
437	18.625
438	14.675
439	8.795
440	6.51
441	6.0775
442	6.195
443	5.5925
444	4.8825
445	4.62667
446	4.905
447	5.4525
448	6.6425
449	6.8625
450	6.49667
451	6.37
452	6.33
453	6.515
454	6.64
455	6.68333
456	6.2375
457	6.2825
458	6.6825
459	7.8
460	7.5625
461	6.83
462	6.515
463	6.3575
464	5.75
465	6.51
466	6.39
467	5.76
468	6.155
469	7.3275
470	6.875
471	6.95
472	5.7575
473	5.6475
474	6.5775
475	6.2625
476	5.6925
477	5.85
478	6.4625
479	6.7475
480	6.7675
481	6.26
482	6.31333
483	6.3775
484	6.4
485	5.9975
486	5.8225
487	5.995
488	5.64333
489	6.2475
490	6.6625
491	5.94
492	6.005
493	6.4475
494	6.02
495	6.635
496	6.1425
497	6.52
498	5.5375
499	5.385
500	5.40333
501	5.6975
502	6.355
503	6.685
504	5.8825
505	6.07
506	6.38
507	5.73
508	5.48
509	5.1675
510	4.8975
511	5.72333
512	6.54
513	5.4875
514	5.4625
515	5.2425
516	5.1675
517	6.055
518	5.14333
519	4.74
520	5.1325
521	5.3825
522	4.74
523	4.955
524	4.54333
525	4.3825
526	4.8625
527	5.915
528	5.6475
529	5.625
530	5.19
531	5.71
532	7.0125
533	5.8975
534	6.26
535	6.615
536	7.2975
537	5.93333
538	5.6725
539	5.0075
540	4.91
541	4.715
542	5.44
543	6.55
544	6.1275
545	5.7825
546	12.1425
547	30.6
548	31.15
549	16.325
550	11.3
551	8.5875
552	6.8825
553	5.945
554	6.1825
555	5.8675
556	6.3075
557	5.32
558	5.2575
559	5.565
560	5.5825
561	5.4475
562	5.8625
563	6.4575
564	6.68
565	7.9775
566	7.8575
567	6.27
568	6.0325
569	6.1475
570	6.8775
571	8.64
572	7.45
573	7.2675
574	7.4025
575	8.9875
576	12.275
577	18.925
578	24.2333
579	21.55
580	22.8
581	18.05
582	12.35
583	9.405
584	7.8875
585	7.4125
586	8.03
587	8.4775
588	7.125
589	6.83
590	6.775
591	7.0175
592	7.1375
593	6.82
594	6.93
595	7.28
596	6.7425
597	6.17
598	7.1125
599	8.01
600	8.0725
601	6.8375
602	6.98
603	6.8175
604	6.0575
605	5.6325
606	5.5375
607	5.64
608	5.47
609	6.1225
610	7.39333
611	6.15
612	6.97
613	7.6225
614	6.105
615	5.9175
616	5.67
617	6.1675
618	6.8075
619	5.55
620	5.905
621	5.92
622	5.6025
623	5.645
624	5.465
625	5.255
626	6.0075
627	7.8775
628	5.49
629	4.955
630	4.9075
631	4.9375
632	4.8625
633	4.9025
634	4.955
635	4.9525
636	4.79
637	4.67
638	4.6375
639	4.8575
640	5.055
641	4.6375
642	4.7275
643	5.2175
644	5.725
645	5.5225
646	4.5375
647	4.55
648	4.5675
649	4.6725
650	4.84
651	4.4075
652	4.345
653	4.32
654	4.355
655	4.45
656	4.505
657	4.78667
658	4.8625
659	5.8475
660	5.0025
661	4.415
662	4.2275
663	4.175
664	4.2125
665	4.515
666	4.58
667	5.105
668	5.80667
669	4.755
670	4.35
671	4.1325
672	4.1
673	4.5275
674	4.9075
675	4.4475
676	4.4175
677	4.3575
678	4.5375
679	3.97
680	4.05
681	3.9325
682	3.805
683	4.4125
684	5.235
685	5.29
686	4.7525
687	5.255
688	3.695
689	3.6
690	3.8075
691	3.955
692	3.945
693	4.27
694	3.8375
695	3.5475
696	3.7125
